Provincias,Residencia,Periodo,total_overnight_stays,total_travelers,avg_stay
Barcelona,Madrid,2023-10-01,18.9,20.09,0.940766550522648
Barcelona,Madrid,2023-11-01,21.7,22.6,0.9601769911504424
Barcelona,Madrid,2023-12-01,20.88,22.07,0.9460806524694154
Barcelona,Madrid,2024-01-01,20.94,23.15,0.9045356371490282
Barcelona,Madrid,2024-02-01,21.66,22.85,0.9479212253829321
Barcelona,Madrid,2024-03-01,21.43,21.58,0.9930491195551437
Barcelona,Madrid,2024-04-01,21.84,22.47,0.9719626168224299
Barcelona,Madrid,2024-05-01,22.01,23.25,0.9466666666666668
Barcelona,Madrid,2024-06-01,19.68,21.58,0.911955514365153
Barcelona,Madrid,2024-07-01,17.6,18.78,0.9371671991480298
Barcelona,Madrid,2024-08-01,17.46,18.72,0.9326923076923078
Barcelona,Madrid,2024-09-01,18.63,20.88,0.8922413793103449
Barcelona,Madrid,2024-10-01,19.59,22.6,0.8668141592920353
Barcelona,Madrid,2024-11-01,23.04,25.64,0.8985959438377534
Barcelona,Madrid,2024-12-01,21.38,22.59,0.9464364763169544
Barcelona,Madrid,2025-01-01,21.2,23.24,0.9122203098106713
Barcelona,Madrid,2025-02-01,20.65,21.66,0.9533702677746998
Barcelona,Madrid,2025-03-01,20.98,21.77,0.9637115296279284
Barcelona,Murcia,2022-01-01,0.95,0.85,1.1176470588235294
Barcelona,Murcia,2022-02-01,1.08,0.91,1.1868131868131868
Barcelona,Murcia,2022-03-01,1.18,1.12,1.0535714285714284
Barcelona,Murcia,2022-04-01,0.92,1.01,0.9108910891089109
Barcelona,Murcia,2022-05-01,0.94,0.95,0.9894736842105263
Barcelona,Murcia,2022-06-01,0.88,0.87,1.0114942528735633
Barcelona,Murcia,2022-07-01,1.23,1.09,1.128440366972477
Barcelona,Murcia,2022-08-01,0.88,1.08,0.8148148148148148
Barcelona,Murcia,2022-09-01,0.89,0.81,1.0987654320987654
Barcelona,Murcia,2022-10-01,0.98,0.88,1.1136363636363635
Barcelona,Murcia,2022-11-01,0.87,0.86,1.0116279069767442
Barcelona,Murcia,2022-12-01,0.99,1.01,0.9801980198019802
Barcelona,Murcia,2023-01-01,0.83,0.87,0.9540229885057471
Barcelona,Murcia,2023-02-01,0.9,0.92,0.9782608695652174
Barcelona,Murcia,2023-03-01,0.95,0.96,0.9895833333333334
Barcelona,Murcia,2023-04-01,1.08,1.09,0.9908256880733944
Barcelona,Murcia,2023-05-01,1.02,1.11,0.9189189189189189
Barcelona,Murcia,2023-06-01,1.11,1.14,0.9736842105263159
Barcelona,Murcia,2023-07-01,0.83,0.86,0.9651162790697674
Barcelona,Murcia,2023-08-01,0.51,0.67,0.7611940298507462
Barcelona,Murcia,2023-09-01,0.87,0.77,1.12987012987013
Barcelona,Murcia,2023-10-01,0.91,0.82,1.1097560975609757
Barcelona,Murcia,2023-11-01,1.14,0.99,1.1515151515151514
Barcelona,Murcia,2023-12-01,1.01,0.77,1.3116883116883116
Barcelona,Murcia,2024-01-01,0.87,0.79,1.10126582278481
Barcelona,Murcia,2024-02-01,0.83,0.88,0.9431818181818181
Barcelona,Murcia,2024-03-01,1.88,1.58,1.1898734177215189
Barcelona,Murcia,2024-04-01,0.99,0.97,1.0206185567010309
Barcelona,Murcia,2024-05-01,1.25,1.17,1.0683760683760684
Barcelona,Murcia,2024-06-01,1.12,1.13,0.9911504424778763
Barcelona,Murcia,2024-07-01,0.75,0.78,0.9615384615384615
Barcelona,Murcia,2024-08-01,0.76,0.82,0.926829268292683
Barcelona,Murcia,2024-09-01,0.98,1.03,0.9514563106796116
Barcelona,Murcia,2024-10-01,0.9,1.06,0.8490566037735849
Barcelona,Murcia,2024-11-01,1.22,1.18,1.033898305084746
Barcelona,Murcia,2024-12-01,0.99,0.95,1.0421052631578949
Barcelona,Murcia,2025-01-01,1.09,1.27,0.8582677165354331
Barcelona,Murcia,2025-02-01,0.98,0.97,1.0103092783505154
Barcelona,Murcia,2025-03-01,1.56,1.64,0.951219512195122
Barcelona,Navarra,2022-01-01,0.76,0.74,1.027027027027027
Barcelona,Navarra,2022-02-01,1.02,0.83,1.2289156626506026
Barcelona,Navarra,2022-03-01,0.94,0.94,1.0
Barcelona,Navarra,2022-04-01,1.22,1.19,1.0252100840336136
Barcelona,Navarra,2022-05-01,1.1,1.17,0.9401709401709403
Barcelona,Navarra,2022-06-01,0.91,0.92,0.9891304347826086
Barcelona,Navarra,2022-07-01,1.25,1.23,1.016260162601626
Barcelona,Navarra,2022-08-01,1.07,1.01,1.0594059405940595
Barcelona,Navarra,2022-09-01,0.86,0.78,1.1025641025641024
Barcelona,Navarra,2022-10-01,0.89,0.89,1.0
Barcelona,Navarra,2022-11-01,1.0,0.93,1.075268817204301
Barcelona,Navarra,2022-12-01,0.89,0.95,0.9368421052631579
Barcelona,Navarra,2023-01-01,1.23,1.18,1.0423728813559323
Barcelona,Navarra,2023-02-01,0.98,1.06,0.9245283018867924
Barcelona,Navarra,2023-03-01,0.81,0.89,0.9101123595505618
Barcelona,Navarra,2023-04-01,1.15,1.1,1.0454545454545452
Barcelona,Navarra,2023-05-01,2.02,2.01,1.0049751243781095
Barcelona,Navarra,2023-06-01,1.48,1.12,1.3214285714285714
Barcelona,Navarra,2023-07-01,1.28,1.22,1.0491803278688525
Barcelona,Navarra,2023-08-01,1.76,1.26,1.3968253968253967
Barcelona,Navarra,2023-09-01,1.23,1.12,1.0982142857142856
Barcelona,Navarra,2023-10-01,1.13,1.13,1.0
Barcelona,Navarra,2023-11-01,1.18,1.12,1.0535714285714284
Barcelona,Navarra,2023-12-01,1.19,1.1,1.0818181818181818
Barcelona,Navarra,2024-01-01,1.07,0.99,1.0808080808080809
Barcelona,Navarra,2024-02-01,1.25,1.42,0.8802816901408451
Barcelona,Navarra,2024-03-01,1.71,1.06,1.6132075471698113
Barcelona,Navarra,2024-04-01,1.26,1.16,1.0862068965517242
Barcelona,Navarra,2024-05-01,1.26,1.01,1.2475247524752475
Barcelona,Navarra,2024-06-01,1.9,1.53,1.2418300653594772
Barcelona,Navarra,2024-07-01,1.98,1.38,1.4347826086956523
Barcelona,Navarra,2024-08-01,1.27,1.0,1.27
Barcelona,Navarra,2024-09-01,0.92,0.77,1.1948051948051948
Barcelona,Navarra,2024-10-01,1.37,1.02,1.343137254901961
Barcelona,Navarra,2024-11-01,1.25,1.01,1.2376237623762376
Barcelona,Navarra,2024-12-01,1.14,0.91,1.2527472527472525
Barcelona,Navarra,2025-01-01,1.72,1.2,1.4333333333333333
Barcelona,Navarra,2025-02-01,1.17,1.04,1.125
Barcelona,Navarra,2025-03-01,1.17,1.06,1.1037735849056602
Barcelona,País Vasco,2022-01-01,3.54,3.85,0.9194805194805195
Barcelona,País Vasco,2022-02-01,3.45,3.5,0.9857142857142858
Barcelona,País Vasco,2022-03-01,3.87,4.04,0.9579207920792079
Barcelona,País Vasco,2022-04-01,4.88,4.08,1.196078431372549
Barcelona,País Vasco,2022-05-01,4.08,3.64,1.120879120879121
Barcelona,País Vasco,2022-06-01,4.3,3.75,1.1466666666666667
Barcelona,País Vasco,2022-07-01,3.59,3.27,1.0978593272171253
Barcelona,País Vasco,2022-08-01,3.17,2.99,1.060200668896321
Barcelona,País Vasco,2022-09-01,3.3,3.31,0.9969788519637461
Barcelona,País Vasco,2022-10-01,3.66,3.43,1.0670553935860059
Barcelona,País Vasco,2022-11-01,3.8,3.96,0.9595959595959596
Barcelona,País Vasco,2022-12-01,5.06,4.72,1.0720338983050848
Barcelona,País Vasco,2023-01-01,5.06,5.23,0.9674952198852771
Barcelona,País Vasco,2023-02-01,4.74,4.53,1.0463576158940397
Barcelona,País Vasco,2023-03-01,6.25,6.12,1.0212418300653594
Barcelona,País Vasco,2023-04-01,5.68,5.2,1.0923076923076922
Barcelona,País Vasco,2023-05-01,4.59,4.95,0.9272727272727272
Barcelona,País Vasco,2023-06-01,4.41,4.38,1.0068493150684932
Barcelona,País Vasco,2023-07-01,4.38,4.33,1.0115473441108545
Barcelona,País Vasco,2023-08-01,4.13,4.27,0.9672131147540984
Barcelona,País Vasco,2023-09-01,3.9,4.02,0.9701492537313434
Barcelona,País Vasco,2023-10-01,3.74,3.57,1.0476190476190477
Barcelona,País Vasco,2023-11-01,3.75,3.99,0.9398496240601504
Barcelona,País Vasco,2023-12-01,3.47,3.46,1.0028901734104048
Barcelona,País Vasco,2024-01-01,3.45,3.21,1.074766355140187
Barcelona,País Vasco,2024-02-01,3.51,3.82,0.918848167539267
Barcelona,País Vasco,2024-03-01,4.05,4.03,1.0049627791563274
Barcelona,País Vasco,2024-04-01,4.62,3.56,1.297752808988764
Barcelona,País Vasco,2024-05-01,4.45,3.64,1.2225274725274726
Barcelona,País Vasco,2024-06-01,5.23,4.32,1.2106481481481481
Barcelona,País Vasco,2024-07-01,4.82,3.9,1.235897435897436
Barcelona,País Vasco,2024-08-01,4.59,3.59,1.2785515320334262
Barcelona,País Vasco,2024-09-01,3.73,3.32,1.1234939759036144
Barcelona,País Vasco,2024-10-01,3.51,3.22,1.0900621118012421
Barcelona,País Vasco,2024-11-01,4.25,3.92,1.0841836734693877
Barcelona,País Vasco,2024-12-01,3.42,3.08,1.1103896103896103
Barcelona,País Vasco,2025-01-01,3.0,2.79,1.075268817204301
Barcelona,País Vasco,2025-02-01,3.17,2.72,1.165441176470588
Barcelona,País Vasco,2025-03-01,3.69,3.23,1.1424148606811146
Barcelona,Rioja,2022-01-01,0.41,0.39,1.051282051282051
Barcelona,Rioja,2022-02-01,0.53,0.56,0.9464285714285714
Barcelona,Rioja,2022-03-01,0.49,0.48,1.0208333333333333
Barcelona,Rioja,2022-04-01,1.24,1.17,1.0598290598290598
Barcelona,Rioja,2022-05-01,0.52,0.53,0.9811320754716981
Barcelona,Rioja,2022-06-01,0.33,0.33,1.0
Barcelona,Rioja,2022-07-01,0.46,0.43,1.0697674418604652
Barcelona,Rioja,2022-08-01,0.56,0.52,1.076923076923077
Barcelona,Rioja,2022-09-01,0.27,0.33,0.8181818181818182
Barcelona,Rioja,2022-10-01,0.31,0.36,0.8611111111111112
Barcelona,Rioja,2022-11-01,0.57,0.48,1.1875
Barcelona,Rioja,2022-12-01,0.53,0.54,0.9814814814814815
Barcelona,Rioja,2023-01-01,0.38,0.43,0.8837209302325582
Barcelona,Rioja,2023-02-01,0.47,0.48,0.9791666666666666
Barcelona,Rioja,2023-03-01,0.44,0.54,0.8148148148148148
Barcelona,Rioja,2023-04-01,0.31,0.32,0.96875
Barcelona,Rioja,2023-05-01,0.52,0.48,1.0833333333333335
Barcelona,Rioja,2023-06-01,0.51,0.4,1.275
Barcelona,Rioja,2023-07-01,0.38,0.35,1.0857142857142859
Barcelona,Rioja,2023-08-01,0.33,0.26,1.2692307692307692
Barcelona,Rioja,2023-09-01,0.36,0.43,0.8372093023255813
Barcelona,Rioja,2023-10-01,0.39,0.38,1.0263157894736843
Barcelona,Rioja,2023-11-01,0.49,0.48,1.0208333333333333
Barcelona,Rioja,2023-12-01,0.39,0.37,1.0540540540540542
Barcelona,Rioja,2024-01-01,0.36,0.34,1.0588235294117645
Barcelona,Rioja,2024-02-01,0.52,0.55,0.9454545454545454
Barcelona,Rioja,2024-03-01,0.42,0.44,0.9545454545454545
Barcelona,Rioja,2024-04-01,0.33,0.37,0.891891891891892
Barcelona,Rioja,2024-05-01,0.38,0.36,1.0555555555555556
Barcelona,Rioja,2024-06-01,0.66,0.67,0.9850746268656716
Barcelona,Rioja,2024-07-01,0.75,0.74,1.0135135135135136
Barcelona,Rioja,2024-08-01,0.79,0.68,1.1617647058823528
Barcelona,Rioja,2024-09-01,0.53,0.48,1.1041666666666667
Barcelona,Rioja,2024-10-01,0.28,0.33,0.8484848484848485
Barcelona,Rioja,2024-11-01,0.58,0.68,0.8529411764705881
Barcelona,Rioja,2024-12-01,0.58,0.56,1.0357142857142856
Barcelona,Rioja,2025-01-01,0.41,0.4,1.025
Barcelona,Rioja,2025-02-01,0.59,0.59,1.0
Barcelona,Rioja,2025-03-01,0.48,0.51,0.9411764705882353
Barcelona,Ceuta,2022-01-01,0.07,0.07,1.0
Barcelona,Ceuta,2022-02-01,0.43,0.46,0.9347826086956521
Barcelona,Ceuta,2022-03-01,0.24,0.28,0.857142857142857
Barcelona,Ceuta,2022-04-01,0.22,0.21,1.0476190476190477
Barcelona,Ceuta,2022-05-01,0.19,0.2,0.95
Barcelona,Ceuta,2022-06-01,0.09,0.1,0.8999999999999999
Barcelona,Ceuta,2022-07-01,0.45,0.59,0.7627118644067797
Barcelona,Ceuta,2022-08-01,0.16,0.2,0.7999999999999999
Barcelona,Ceuta,2022-09-01,0.07,0.07,1.0
Barcelona,Ceuta,2022-10-01,1.03,0.72,1.4305555555555556
Barcelona,Ceuta,2022-11-01,0.94,0.79,1.1898734177215189
Barcelona,Ceuta,2022-12-01,0.17,0.2,0.85
Barcelona,Ceuta,2023-01-01,0.12,0.13,0.923076923076923
Barcelona,Ceuta,2023-02-01,0.09,0.09,1.0
Barcelona,Ceuta,2023-03-01,0.14,0.13,1.076923076923077
Barcelona,Ceuta,2023-04-01,0.13,0.12,1.0833333333333335
Barcelona,Ceuta,2023-05-01,0.37,0.42,0.8809523809523809
Barcelona,Ceuta,2023-06-01,0.49,0.4,1.2249999999999999
Barcelona,Ceuta,2023-07-01,0.46,0.6,0.7666666666666667
Barcelona,Ceuta,2023-08-01,0.19,0.16,1.1875
Barcelona,Ceuta,2023-09-01,0.1,0.11,0.9090909090909092
Barcelona,Ceuta,2023-10-01,0.44,0.51,0.8627450980392157
Barcelona,Ceuta,2023-11-01,0.47,0.52,0.9038461538461537
Barcelona,Ceuta,2023-12-01,0.26,0.3,0.8666666666666667
Barcelona,Ceuta,2024-01-01,0.1,0.09,1.1111111111111112
Barcelona,Ceuta,2024-02-01,0.31,0.34,0.9117647058823529
Barcelona,Ceuta,2024-03-01,0.14,0.15,0.9333333333333335
Barcelona,Ceuta,2024-04-01,0.07,0.07,1.0
Barcelona,Ceuta,2024-05-01,0.35,0.56,0.6249999999999999
Barcelona,Ceuta,2024-06-01,0.08,0.09,0.888888888888889
Barcelona,Ceuta,2024-07-01,0.07,0.1,0.7000000000000001
Barcelona,Ceuta,2024-08-01,0.1,0.09,1.1111111111111112
Barcelona,Ceuta,2024-09-01,0.61,0.6,1.0166666666666666
Barcelona,Ceuta,2024-10-01,0.12,0.13,0.923076923076923
Barcelona,Ceuta,2024-11-01,0.53,0.62,0.8548387096774194
Barcelona,Ceuta,2024-12-01,0.41,0.42,0.9761904761904762
Barcelona,Ceuta,2025-01-01,0.14,0.16,0.8750000000000001
Barcelona,Ceuta,2025-02-01,0.53,0.55,0.9636363636363636
Barcelona,Ceuta,2025-03-01,1.16,1.29,0.8992248062015503
Barcelona,Melilla,2022-01-01,0.03,0.02,1.5
Barcelona,Melilla,2022-02-01,0.02,0.03,0.6666666666666667
Barcelona,Melilla,2022-03-01,0.03,0.02,1.5
Barcelona,Melilla,2022-04-01,0.03,0.04,0.75
Barcelona,Melilla,2022-05-01,0.11,0.18,0.6111111111111112
Barcelona,Melilla,2022-06-01,0.36,0.45,0.7999999999999999
Barcelona,Melilla,2022-07-01,0.01,0.0,inf
Barcelona,Melilla,2022-08-01,0.04,0.03,1.3333333333333335
Barcelona,Melilla,2022-09-01,0.06,0.1,0.6
Barcelona,Melilla,2022-10-01,0.04,0.04,1.0
Barcelona,Melilla,2022-11-01,0.39,0.46,0.8478260869565217
Barcelona,Melilla,2022-12-01,0.22,0.21,1.0476190476190477
Barcelona,Melilla,2023-01-01,0.51,0.81,0.6296296296296297
Barcelona,Melilla,2023-02-01,0.35,0.48,0.7291666666666666
Barcelona,Melilla,2023-03-01,0.48,0.4,1.2
Barcelona,Melilla,2023-04-01,0.02,0.02,1.0
Barcelona,Melilla,2023-05-01,0.11,0.07,1.5714285714285714
Barcelona,Melilla,2023-06-01,0.07,0.12,0.5833333333333334
Barcelona,Melilla,2023-07-01,0.14,0.18,0.7777777777777779
Barcelona,Melilla,2023-08-01,0.01,0.03,0.33333333333333337
Barcelona,Melilla,2023-09-01,0.04,0.05,0.7999999999999999
Barcelona,Melilla,2023-10-01,0.03,0.04,0.75
Barcelona,Melilla,2023-11-01,0.23,0.24,0.9583333333333334
Barcelona,Melilla,2023-12-01,0.21,0.23,0.9130434782608695
Barcelona,Melilla,2024-01-01,0.03,0.02,1.5
Barcelona,Melilla,2024-02-01,0.07,0.1,0.7000000000000001
Barcelona,Melilla,2024-03-01,0.15,0.2,0.7499999999999999
Barcelona,Melilla,2024-04-01,0.25,0.31,0.8064516129032259
Barcelona,Melilla,2024-05-01,0.25,0.27,0.9259259259259258
Barcelona,Melilla,2024-06-01,0.26,0.32,0.8125
Barcelona,Melilla,2024-07-01,0.0,0.0,
Barcelona,Melilla,2024-08-01,0.04,0.06,0.6666666666666667
Barcelona,Melilla,2024-09-01,0.06,0.1,0.6
Barcelona,Melilla,2024-10-01,0.02,0.01,2.0
Barcelona,Melilla,2024-11-01,0.13,0.13,1.0
Barcelona,Melilla,2024-12-01,0.03,0.05,0.6
Barcelona,Melilla,2025-01-01,0.23,0.34,0.676470588235294
Barcelona,Melilla,2025-02-01,0.03,0.02,1.5
Barcelona,Melilla,2025-03-01,0.12,0.1,1.2
Girona,Andalucía,2022-01-01,2.21,1.27,1.7401574803149606
Girona,Andalucía,2022-02-01,3.73,2.51,1.4860557768924303
Girona,Andalucía,2022-03-01,3.97,2.09,1.8995215311004787
Girona,Andalucía,2022-04-01,3.54,2.22,1.5945945945945945
Girona,Andalucía,2022-05-01,3.45,2.34,1.4743589743589745
Girona,Andalucía,2022-06-01,1.85,1.73,1.069364161849711
Girona,Andalucía,2022-07-01,1.87,2.19,0.8538812785388129
Girona,Andalucía,2022-08-01,2.16,2.08,1.0384615384615385
Girona,Andalucía,2022-09-01,2.87,2.29,1.2532751091703056
Girona,Andalucía,2022-10-01,3.52,2.23,1.57847533632287
Girona,Andalucía,2022-11-01,4.8,2.65,1.8113207547169812
Girona,Andalucía,2022-12-01,3.17,2.05,1.5463414634146342
Girona,Andalucía,2023-01-01,2.14,2.03,1.0541871921182269
Girona,Andalucía,2023-02-01,3.43,1.97,1.7411167512690355
Girona,Andalucía,2023-03-01,6.32,2.62,2.4122137404580153
Girona,Andalucía,2023-04-01,2.32,1.74,1.3333333333333333
Girona,Andalucía,2023-05-01,2.42,1.89,1.2804232804232805
Girona,Andalucía,2023-06-01,2.07,2.02,1.0247524752475248
Girona,Andalucía,2023-07-01,3.66,3.01,1.2159468438538208
Girona,Andalucía,2023-08-01,1.48,1.64,0.9024390243902439
Girona,Andalucía,2023-09-01,3.03,2.41,1.2572614107883815
Girona,Andalucía,2023-10-01,4.79,2.82,1.698581560283688
Girona,Andalucía,2023-11-01,4.96,3.02,1.6423841059602649
Girona,Andalucía,2023-12-01,4.26,1.99,2.1407035175879394
Girona,Andalucía,2024-01-01,1.8,1.72,1.0465116279069768
Girona,Andalucía,2024-02-01,1.82,1.76,1.0340909090909092
Girona,Andalucía,2024-03-01,3.28,1.87,1.7540106951871657
Girona,Andalucía,2024-04-01,4.13,2.32,1.7801724137931034
Girona,Andalucía,2024-05-01,3.15,2.05,1.5365853658536586
Girona,Andalucía,2024-06-01,1.21,1.19,1.0168067226890756
Girona,Andalucía,2024-07-01,1.52,1.69,0.8994082840236687
Girona,Andalucía,2024-08-01,1.43,1.66,0.8614457831325302
Girona,Andalucía,2024-09-01,1.67,1.47,1.1360544217687074
Girona,Andalucía,2024-10-01,2.72,1.8,1.511111111111111
Girona,Andalucía,2024-11-01,2.56,1.69,1.5147928994082842
Girona,Andalucía,2024-12-01,1.86,2.06,0.9029126213592233
Girona,Andalucía,2025-01-01,1.82,1.68,1.0833333333333335
Girona,Andalucía,2025-02-01,3.23,2.18,1.4816513761467889
Girona,Andalucía,2025-03-01,6.95,2.68,2.593283582089552
Girona,Aragón,2022-01-01,0.64,0.75,0.8533333333333334
Girona,Aragón,2022-02-01,0.69,0.7,0.9857142857142857
Girona,Aragón,2022-03-01,0.89,0.9,0.9888888888888889
Girona,Aragón,2022-04-01,0.8,0.7,1.142857142857143
Girona,Aragón,2022-05-01,1.52,1.55,0.9806451612903225
Girona,Aragón,2022-06-01,1.32,1.11,1.189189189189189
Girona,Aragón,2022-07-01,2.28,1.66,1.3734939759036144
Girona,Aragón,2022-08-01,1.61,1.36,1.1838235294117647
Girona,Aragón,2022-09-01,2.29,1.59,1.440251572327044
Girona,Aragón,2022-10-01,1.61,1.1,1.4636363636363636
Girona,Aragón,2022-11-01,0.91,0.95,0.9578947368421054
Girona,Aragón,2022-12-01,0.51,0.67,0.7611940298507462
Girona,Aragón,2023-01-01,0.79,0.74,1.0675675675675675
Girona,Aragón,2023-02-01,0.76,0.84,0.9047619047619048
Girona,Aragón,2023-03-01,1.15,1.07,1.0747663551401867
Girona,Aragón,2023-04-01,1.11,0.8,1.3875
Girona,Aragón,2023-05-01,1.07,0.78,1.3717948717948718
Girona,Aragón,2023-06-01,1.43,1.06,1.3490566037735847
Girona,Aragón,2023-07-01,2.07,1.67,1.2395209580838322
Girona,Aragón,2023-08-01,2.24,1.69,1.3254437869822486
Girona,Aragón,2023-09-01,1.85,1.31,1.4122137404580153
Girona,Aragón,2023-10-01,1.38,0.96,1.4375
Girona,Aragón,2023-11-01,0.76,0.66,1.1515151515151514
Girona,Aragón,2023-12-01,0.78,0.65,1.2
Girona,Aragón,2024-01-01,1.37,0.97,1.4123711340206186
Girona,Aragón,2024-02-01,1.16,0.93,1.247311827956989
Girona,Aragón,2024-03-01,0.91,0.84,1.0833333333333335
Girona,Aragón,2024-04-01,1.67,1.25,1.3359999999999999
Girona,Aragón,2024-05-01,1.55,1.48,1.0472972972972974
Girona,Aragón,2024-06-01,1.66,1.31,1.2671755725190839
Girona,Aragón,2024-07-01,2.3,1.78,1.292134831460674
Girona,Aragón,2024-08-01,1.91,1.53,1.2483660130718954
Girona,Aragón,2024-09-01,1.99,1.4,1.4214285714285715
Girona,Aragón,2024-10-01,1.96,1.11,1.7657657657657655
Girona,Aragón,2024-11-01,1.05,0.83,1.2650602409638556
Girona,Aragón,2024-12-01,0.94,0.92,1.0217391304347825
Girona,Aragón,2025-01-01,1.0,0.73,1.36986301369863
Girona,Aragón,2025-02-01,0.76,0.81,0.9382716049382716
Girona,Aragón,2025-03-01,0.9,0.83,1.0843373493975905
Girona,Asturias,2022-01-01,0.07,0.06,1.1666666666666667
Girona,Asturias,2022-02-01,0.24,0.16,1.5
Girona,Asturias,2022-03-01,1.66,0.65,2.5538461538461537
Girona,Asturias,2022-04-01,1.2,0.41,2.926829268292683
Girona,Asturias,2022-05-01,1.46,0.58,2.5172413793103448
Girona,Asturias,2022-06-01,0.44,0.36,1.2222222222222223
Girona,Asturias,2022-07-01,0.58,0.29,2.0
Girona,Asturias,2022-08-01,0.4,0.34,1.1764705882352942
Girona,Asturias,2022-09-01,0.76,0.39,1.9487179487179487
Girona,Asturias,2022-10-01,0.88,0.39,2.2564102564102564
Girona,Asturias,2022-11-01,2.54,0.75,3.3866666666666667
Girona,Asturias,2022-12-01,0.46,0.25,1.84
Girona,Asturias,2023-01-01,0.45,0.26,1.7307692307692308
Girona,Asturias,2023-02-01,0.33,0.31,1.0645161290322582
Girona,Asturias,2023-03-01,1.35,0.7,1.9285714285714288
Girona,Asturias,2023-04-01,0.25,0.18,1.3888888888888888
Girona,Asturias,2023-05-01,0.67,0.38,1.7631578947368423
Girona,Asturias,2023-06-01,0.29,0.24,1.2083333333333333
Girona,Asturias,2023-07-01,0.65,0.49,1.326530612244898
Girona,Asturias,2023-08-01,0.45,0.37,1.2162162162162162
Girona,Asturias,2023-09-01,0.36,0.26,1.3846153846153846
Girona,Asturias,2023-10-01,0.23,0.18,1.277777777777778
Girona,Asturias,2023-11-01,0.34,0.33,1.0303030303030303
Girona,Asturias,2023-12-01,0.17,0.15,1.1333333333333335
Girona,Asturias,2024-01-01,0.54,0.42,1.2857142857142858
Girona,Asturias,2024-02-01,0.22,0.27,0.8148148148148148
Girona,Asturias,2024-03-01,0.33,0.31,1.0645161290322582
Girona,Asturias,2024-04-01,0.59,0.45,1.3111111111111111
Girona,Asturias,2024-05-01,0.44,0.29,1.517241379310345
Girona,Asturias,2024-06-01,0.45,0.27,1.6666666666666665
Girona,Asturias,2024-07-01,0.71,0.49,1.4489795918367347
Girona,Asturias,2024-08-01,0.35,0.22,1.5909090909090908
Girona,Asturias,2024-09-01,0.66,0.43,1.5348837209302326
Girona,Asturias,2024-10-01,0.73,0.37,1.972972972972973
Girona,Asturias,2024-11-01,0.45,0.39,1.1538461538461537
Girona,Asturias,2024-12-01,0.25,0.21,1.1904761904761905
Girona,Asturias,2025-01-01,0.97,0.42,2.3095238095238098
Girona,Asturias,2025-02-01,0.16,0.18,0.888888888888889
Girona,Asturias,2025-03-01,1.64,0.5,3.28
Girona,Balears,2022-01-01,1.27,0.62,2.0483870967741935
Girona,Balears,2022-02-01,2.02,1.33,1.518796992481203
Girona,Balears,2022-03-01,1.36,0.65,2.0923076923076924
Girona,Balears,2022-04-01,1.06,0.74,1.4324324324324325
Girona,Balears,2022-05-01,1.18,1.12,1.0535714285714284
Girona,Balears,2022-06-01,0.22,0.29,0.7586206896551725
Girona,Balears,2022-07-01,0.47,0.56,0.8392857142857142
Girona,Balears,2022-08-01,0.25,0.4,0.625
Girona,Balears,2022-09-01,0.45,0.5,0.9
Girona,Balears,2022-10-01,0.55,0.49,1.1224489795918369
Girona,Balears,2022-11-01,1.44,1.34,1.0746268656716418
Girona,Balears,2022-12-01,0.91,0.85,1.0705882352941176
Girona,Balears,2023-01-01,1.76,0.88,2.0
Girona,Balears,2023-02-01,1.4,1.04,1.346153846153846
Girona,Balears,2023-03-01,1.38,0.8,1.7249999999999999
Girona,Balears,2023-04-01,1.26,0.7,1.8
Girona,Balears,2023-05-01,0.95,0.56,1.6964285714285712
Girona,Balears,2023-06-01,0.46,0.47,0.9787234042553192
Girona,Balears,2023-07-01,0.17,0.24,0.7083333333333334
Girona,Balears,2023-08-01,0.21,0.37,0.5675675675675675
Girona,Balears,2023-09-01,0.34,0.44,0.7727272727272728
Girona,Balears,2023-10-01,0.32,0.37,0.8648648648648649
Girona,Balears,2023-11-01,1.2,0.88,1.3636363636363635
Girona,Balears,2023-12-01,0.96,0.69,1.391304347826087
Girona,Balears,2024-01-01,1.83,0.84,2.178571428571429
Girona,Balears,2024-02-01,1.38,1.13,1.2212389380530975
Girona,Balears,2024-03-01,1.51,1.3,1.1615384615384614
Girona,Balears,2024-04-01,0.77,0.74,1.0405405405405406
Girona,Balears,2024-05-01,0.58,0.69,0.8405797101449275
Girona,Balears,2024-06-01,0.56,0.52,1.076923076923077
Girona,Balears,2024-07-01,0.76,0.78,0.9743589743589743
Girona,Balears,2024-08-01,0.2,0.27,0.7407407407407407
Girona,Balears,2024-09-01,0.99,1.49,0.6644295302013423
Girona,Balears,2024-10-01,1.71,1.93,0.8860103626943006
Girona,Balears,2024-11-01,5.39,3.11,1.7331189710610932
Girona,Balears,2024-12-01,1.88,1.53,1.2287581699346404
Girona,Balears,2025-01-01,1.49,1.21,1.231404958677686
Girona,Balears,2025-02-01,1.97,1.32,1.4924242424242424
Girona,Balears,2025-03-01,1.96,2.48,0.7903225806451613
Girona,Canarias,2022-01-01,0.17,0.18,0.9444444444444445
Girona,Canarias,2022-02-01,0.81,0.64,1.265625
Girona,Canarias,2022-03-01,3.11,1.12,2.776785714285714
Girona,Canarias,2022-04-01,0.58,0.46,1.2608695652173911
Girona,Canarias,2022-05-01,1.62,0.72,2.2500000000000004
Girona,Canarias,2022-06-01,0.57,0.45,1.2666666666666666
